,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
289,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,133904.0,1984.0,16.0
290,African American,Married,Husband and wife,Female,Single Family Residence,37.0,107763.0,1986.0,17.0
291,Western European,Single,Unknown or not provided,Male,Condominium,53.0,106414.0,1982.0,11.0
292,Western European,Married,Unknown or not provided,Female,Single Family Residence,41.0,190693.0,1979.0,10.0
293,Western European,Married,Unknown or not provided,Unknown,Single Family Residence,74.0,179554.0,1985.0,14.0
294,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,46.0,656217.0,2006.0,9.0
295,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,31.0,205755.0,2001.0,15.0
296,Hispanic,Unknown,Husband and wife,Female,Single Family Residence,54.78437322207472,108247.0,1981.0,16.0
297,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,458864.0,1995.0,0.0
298,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,30.0,352892.0,2000.0,15.0
299,Other,Married,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,166227.0,1980.0,11.0
300,Mediterranean,Unknown,Husband and wife,Male,Single Family Residence,54.78437322207472,228077.0,1954.0,16.0
301,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,138513.0,1980.0,6.0
302,Hispanic,Married,Husband and wife,Female,Single Family Residence,79.0,202298.0,2000.0,12.0
303,Western European,Single,Unknown or not provided,Male,Condominium,54.0,73827.0,1986.0,16.0
304,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,125016.0,1925.0,1.0
305,Other,Single,Unknown or not provided,Female,Single Family Residence,33.0,269403.0,2012.0,4.0
306,Hispanic,Separated,Husband and wife,Female,Single Family Residence,80.0,232550.0,1995.0,16.0
307,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,38.0,85600.0,1966.0,16.0
308,Western European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,32605300.0,1999.0,2.0
309,East Asian,Married,Husband and wife,Female,Single Family Residence,65.0,194297.0,1998.0,0.0
310,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,78440.0,1987.0,8.0
311,Mediterranean,Married,Single / Unmarried,Male,Single Family Residence,55.0,159339.0,1971.0,1.0
312,Jewish,Unknown,Husband and wife,Female,Single Family Residence,47.0,238631.0,2002.0,13.0
313,Western European,Unknown,Unknown or not provided,Male,Mobile home,53.0,68917.0,1997.0,16.0
314,Mediterranean,Unknown,Husband and wife,Male,Condominium,54.78437322207472,111994.0,2006.0,9.0
315,Western European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,32605300.0,1999.0,2.0
316,Western European,Married,Husband and wife,Male,Condominium,37.0,144144.0,2001.0,15.0
317,Western European,Single,Unknown or not provided,Male,Single Family Residence,23.0,191691.0,1989.0,13.0
318,Western European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,32605300.0,1999.0,2.0
319,Southeast Asian,Married,Unknown or not provided,Unknown,Single Family Residence,48.0,214266.0,2006.0,9.0
320,Jewish,Married,Unknown or not provided,Female,Condominium,30.0,105970.0,2000.0,16.0
321,Mediterranean,Unknown,Unknown or not provided,Male,Unknown,54.78437322207472,146600.0,1978.6730014713094,13.0
322,Western European,Single,Limited Partnership,Female,Single Family Residence,68.0,142889.0,1991.0,12.0
323,Western European,Married,Unknown or not provided,Female,Single Family Residence,36.0,173550.0,1996.0,1.0
324,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,62.0,205527.0,2001.0,14.0
325,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,197501.0,2000.0,16.0
326,Jewish,Married,Unknown or not provided,Female,Condominium,71.0,132071.0,2004.0,11.0
327,Western European,Single,Trustee,Female,Single Family Residence,21.0,231111.0,1993.0,22.0
328,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,32.0,227514.0,1998.0,0.0
329,East Asian,Unknown,Unknown or not provided,Female,Single Family Residence,35.0,258063.0,2013.0,2.0
330,Western European,Married,Unknown or not provided,Male,Single Family Residence,63.0,376462.0,2003.0,4.0
331,Western European,Single,Company/Corporation/Incorporated,Female,Single Family Residence,26.0,234673.0,2001.0,14.0
332,Western European,Married,Unmarried Woman,Female,Condominium,92.0,179573.0,2004.0,11.0
333,Western European,Single,Husband and wife,Female,Single Family Residence,55.0,75201.0,1980.0,16.0
334,Hispanic,Single,Trust,Male,Single Family Residence,36.0,230913.0,1991.0,17.0
335,Mediterranean,Unknown,Single / Unmarried,Female,Single Family Residence,51.0,130736.0,1967.0,13.0
336,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,43.0,174144.0,1992.0,17.0
337,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,29.0,259806.0,1994.0,0.0
338,Western European,Married,Unmarried Woman,Male,Single Family Residence,49.0,285317.0,1999.0,0.0
339,Western European,Married,Unknown or not provided,Female,Single Family Residence,93.0,166420.0,1989.0,23.0
340,Eastern European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",49.0,23048400.0,1988.0,6.0
341,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,175989.0,2002.0,13.0
342,African American,Married,Unknown or not provided,Male,Single Family Residence,49.0,189186.0,1978.0,0.0
343,Middle Eastern,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,386744.0,2004.0,11.0
344,African American,Married,Unknown or not provided,Male,Single Family Residence,58.0,110459.0,1988.0,0.0
345,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,158512.0,1974.0,3.0
346,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,76508.0,1980.0,16.0
347,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,56.0,84696.0,1959.0,0.0
348,Eastern European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",49.0,23048400.0,1988.0,6.0
349,Unknown,Unknown,Married Man,Unknown,Single Family Residence,54.78437322207472,108732.0,1970.0,16.0
350,Western European,Single,Unknown or not provided,Female,Single Family Residence,25.0,166297.0,1972.0,16.0
351,Western European,Married,Unknown or not provided,Female,Single Family Residence,52.0,218705.0,1999.0,16.0
352,Western European,Single,Unknown or not provided,Male,Single Family Residence,45.0,165184.0,1977.0,16.0
353,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,206917.0,1988.0,11.0
354,Other,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,182214.0,1981.0,6.0
355,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,56.0,139407.0,1984.0,16.0
356,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,189523.0,1982.0,24.0
357,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,458510.0,2003.0,12.0
358,Western European,Married,Single Man,Female,Single Family Residence,35.0,115995.0,1980.0,0.0
359,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,127163.0,2005.0,10.0
360,Hispanic,Married,Husband and wife,Male,Single Family Residence,48.0,176558.0,2004.0,11.0
361,Southeast Asian,Unknown,Husband and wife,Male,Single Family Residence,53.0,184361.0,1980.0,7.0
362,Hispanic,Married,Single Woman,Female,Single Family Residence,49.0,217361.0,2001.0,13.0
363,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,57.0,365339.0,1925.0,4.0
364,Western European,Married,Unknown or not provided,Male,Single Family Residence,51.0,550822.0,1964.0,1.0
365,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,764916.0,2002.0,13.0
366,African American,Single,Unmarried Man,Male,Condominium,86.0,111456.0,1998.0,1.0
367,Unknown,Unknown,Trustee,Unknown,Single Family Residence,54.78437322207472,229287.0,1984.0,0.0
368,Western European,Married,Husband and wife,Female,Single Family Residence,63.0,112025.0,1981.0,16.0
369,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,167308.0,2001.0,0.0
370,Western European,Unknown,Unknown or not provided,Female,Condominium,60.0,68447.0,1984.0,16.0
371,Hispanic,Married,Married,Female,Condominium,54.78437322207472,85880.0,2001.0,14.0
372,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,59.0,138934.0,1991.0,1.0
373,Western European,Married,Unmarried Woman,Female,Single Family Residence,85.0,141403.0,1988.0,11.0
374,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,53.0,200135.0,1984.0,12.0
375,Hispanic,Single,Married Woman,Female,Single Family Residence,38.0,182363.0,1987.0,16.0
376,Western European,Unknown,Unknown or not provided,Male,Condominium,54.78437322207472,298445.0,1975.0,23.0
377,Western European,Married,Husband and wife,Female,Single Family Residence,62.0,231198.0,1954.0,4.0
378,Western European,Married,Unknown or not provided,Male,Single Family Residence,46.0,201459.0,1979.0,16.0
379,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,44.0,153375.0,1981.0,0.0
380,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,64.0,140586.0,1981.0,12.0
381,Western European,Married,Husband and wife,Male,Single Family Residence,53.0,294051.0,1992.0,9.0
382,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,112638.0,1986.0,16.0
383,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,238608.0,1999.0,16.0
384,Eastern European,Unknown,Single Woman,Female,Single Family Residence,56.0,147567.0,1981.0,10.0
385,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,4414800.0,1960.0,17.0
386,Western European,Married,Unknown or not provided,Female,Condominium,70.0,267614.0,2014.0,2.0
387,African American,Separated,Unknown or not provided,Female,Condominium,51.0,117759.0,2004.0,11.0
388,Unknown,Unknown,Trustee,Unknown,Single Family Residence,54.78437322207472,278386.0,2006.0,9.0
389,Jewish,Married,Unmarried Woman,Female,Single Family Residence,45.0,193686.0,1992.0,17.0
390,Hispanic,Unknown,Company/Corporation/Incorporated,Male,Single Family Residence,54.78437322207472,90913.0,1985.0,15.0
391,Hispanic,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,153942.0,1978.0,11.0
392,Hispanic,Separated,Trustee,Male,Single Family Residence,42.0,108773.0,1983.0,16.0
393,Unknown,Unknown,Tenants in Common,Unknown,Single Family Residence,54.78437322207472,124397.0,1991.0,17.0
394,Western European,Unknown,Single / Unmarried,Female,Condominium,54.78437322207472,91660.0,1984.0,16.0
395,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,128379.0,1980.0,17.0
396,Western European,Single,Unknown or not provided,Male,Single Family Residence,54.78437322207472,132178.0,1984.0,16.0
397,Hispanic,Unknown,Trustee,Female,Single Family Residence,54.78437322207472,387308.0,2004.0,12.0
398,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,203412.0,1983.0,3.0
399,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,229236.0,2004.0,11.0
400,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,389800.0,1949.0,13.0
401,Mediterranean,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,452733.0,1925.0,24.0
402,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,680506.0,2005.0,0.0
403,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,170819.0,1981.0,13.0
404,East Asian,Single,Life Estate,Female,"Multi-Family Dwellings (Generic, any combination)",48.0,267539.0,1947.0,23.0
405,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,35.0,717457.0,2000.0,15.0
406,Western European,Unknown,Husband and wife,Male,Single Family Residence,49.0,236633.0,1953.0,3.0
407,Western European,Married,Unknown or not provided,Male,Single Family Residence,98.0,173813.0,1983.0,10.0
408,Hispanic,Married,Single Man,Male,Single Family Residence,62.0,167201.0,1983.0,16.0
409,Eastern European,Unknown,Single Woman,Female,Single Family Residence,55.0,195592.0,1998.0,17.0
410,Western European,Unknown,Husband and wife,Male,Single Family Residence,54.78437322207472,136517.0,1978.0,16.0
411,Polynesian,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,187576.0,1981.0,16.0
412,Eastern European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,180648.0,1979.0,16.0
413,Western European,Single,Unknown or not provided,Female,Single Family Residence,94.0,137848.0,1978.0,3.0
414,Eastern European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,180648.0,1979.0,16.0
415,Other,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,259761.0,1949.0,24.0
416,Western European,Single,Unknown or not provided,Male,Single Family Residence,46.0,213289.0,1980.0,16.0
417,Other,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,259761.0,1949.0,24.0
418,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,67.0,155299.0,1987.0,16.0
419,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,68.0,110458.0,1979.0,16.0
420,Southeast Asian,Married,Husband and wife,Male,Single Family Residence,58.0,174831.0,1981.0,5.0
421,Eastern European,Unknown,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",34.0,3389300.0,1969.0,2.0
422,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,54.78437322207472,96182.0,1979.0,16.0
423,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,50.0,156673.0,1981.0,4.0
424,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,50.0,156673.0,1981.0,4.0
425,East Asian,Single,Unknown or not provided,Female,Single Family Residence,67.0,187039.0,1989.0,17.0
426,East Asian,Single,Unknown or not provided,Female,Single Family Residence,67.0,187039.0,1989.0,17.0
427,Western European,Separated,Single Man,Female,Mobile home,60.0,75448.0,1984.0,16.0
428,Western European,Unknown,Estate,Female,Condominium,54.78437322207472,116821.0,1983.0,11.0
429,Western European,Single,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",63.0,15367600.0,1983.0,0.0
430,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,55.0,130796.0,1983.0,10.0
