,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
5153,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),60.64804147465438,68593000.0,1970.0,5.0
5154,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,2549000.0,1900.0,5.0
5155,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1793000.0,1920.0,26.0
5156,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,78405000.0,1921.0,3.0
5157,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,36554000.0,1974.0,6.0
5158,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),47.0,32561000.0,1930.0,27.0
5159,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,786000.0,1940.7987413772237,5.0
5160,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,143027000.0,1969.0,21.0
5161,Other,Single,Unknown or not provided,Male,Cooperative,46.0,1943000.0,1940.7987413772237,1.0
5162,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,2779000.0,1940.7987413772237,0.0
5163,Eastern European,Married,Unknown or not provided,Male,Apartment house (5+ units),46.0,81204000.0,1969.0,0.0
5164,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,78405000.0,1921.0,3.0
5165,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1947000.0,1910.0,27.0
5166,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1680000.0,1929.0,16.0
5167,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2509000.0,1939.0,27.0
5168,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,40382000.0,1997.0,19.0
5169,Jewish,Married,Unknown or not provided,Male,Cooperative,79.0,1327000.0,1940.7987413772237,0.0
5170,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),47.0,32561000.0,1930.0,27.0
5171,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2225000.0,1930.0,27.0
5172,Western European,Unknown,Unknown or not provided,Male,"Transportation (air, rail, bus)",47.0,13019747.341778295,1940.7987413772237,27.0
5173,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2818000.0,1900.0,27.0
5174,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2058000.0,1900.0,27.0
5175,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,3609000.0,1910.0,27.0
5176,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2919000.0,1900.0,27.0
5177,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,6302000.0,1910.0,1.0
5178,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2123000.0,1900.0,27.0
5179,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,5995000.0,1930.0,27.0
5180,Western European,Unknown,Unknown or not provided,Female,Cooperative,60.64804147465438,848000.0,1940.7987413772237,3.0
5181,Western European,Married,Unknown or not provided,Male,Cooperative,34.0,709000.0,1940.7987413772237,8.0
5182,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,91503000.0,1929.0,27.0
5183,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1126000.0,1986.0,5.0
5184,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,3314000.0,1900.0,19.0
5185,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,3600000.0,1960.0,7.0
5186,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,9181000.0,1900.0,3.0
5187,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,21939000.0,1979.0,27.0
5188,Other,Single,Unknown or not provided,Male,Cooperative,46.0,1943000.0,1940.7987413772237,1.0
5189,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,3314000.0,1900.0,19.0
5190,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),60.64804147465438,3280000.0,1900.0,27.0
